+7.6400e-06  -8.0000e-04  -2.1200e-02   241    +0    -1
+7.6800e-06  -8.0000e-04  -1.2000e-03   242    +0    +0
+7.7200e-06  -8.0000e-04  -2.1200e-02   243    +0    -1
+7.7600e-06  -8.0000e-04  -1.2000e-03   244    +0    +0
+7.8000e-06  -8.0000e-04  -2.1200e-02   245    +0    -1
+7.8400e-06  -2.0800e-02  -1.2000e-03   246    -1    +0
+7.8800e-06  -8.0000e-04  -2.1200e-02   247    +0    -1
+7.9200e-06  -8.0000e-04  -1.2000e-03   248    +0    +0
+7.9600e-06  -2.0800e-02  -2.1200e-02   249    -1    -1
+8.0000e-06  -2.0800e-02  -1.2000e-03   250    -1    +0
+8.0400e-06  -8.0000e-04  -1.2000e-03   251    +0    +0
+8.0800e-06  -8.0000e-04  -1.2000e-03   252    +0    +0
+8.1200e-06  -8.0000e-04  -1.2000e-03   253    +0    +0
+8.1600e-06  -8.0000e-04  -1.2000e-03   254    +0    +0
+8.2000e-06  -8.0000e-04  -2.1200e-02   255    +0    -1
+8.2400e-06  -8.0000e-04  -1.2000e-03   256    +0    +0
+8.2800e-06  -8.0000e-04  -1.2000e-03   257    +0    +0
+8.3200e-06  -8.0000e-04  -1.2000e-03   258    +0    +0
+8.3600e-06  -2.0800e-02  -1.2000e-03   259    -1    +0
+8.4000e-06  -2.0800e-02  -1.2000e-03   260    -1    +0
+8.4400e-06  -2.0800e-02  -2.1200e-02   261    -1    -1
+8.4800e-06  -8.0000e-04  -2.1200e-02   262    +0    -1
+8.5200e-06  -8.0000e-04  -1.2000e-03   263    +0    +0
+8.5600e-06  -8.0000e-04  -1.2000e-03   264    +0    +0
+8.6000e-06  -2.0800e-02  -1.2000e-03   265    -1    +0
+8.6400e-06  -8.0000e-04  -1.2000e-03   266    +0    +0
+8.6800e-06  -8.0000e-04  -1.2000e-03   267    +0    +0
+8.7200e-06  -2.0800e-02  -1.2000e-03   268    -1    +0
+8.7600e-06  -2.0800e-02  -2.1200e-02   269    -1    -1
+8.8000e-06  -2.0800e-02  -2.1200e-02   270    -1    -1
+8.8400e-06  -8.0000e-04  -1.2000e-03   271    +0    +0
+8.8800e-06  -8.0000e-04  -2.1200e-02   272    +0    -1
+8.9200e-06  -8.0000e-04  -1.2000e-03   273    +0    +0
+8.9600e-06  -8.0000e-04  -1.2000e-03   274    +0    +0
+9.0000e-06  -8.0000e-04  -1.2000e-03   275    +0    +0
+9.0400e-06  -8.0000e-04  -1.2000e-03   276    +0    +0
+9.0800e-06  -8.0000e-04  -1.2000e-03   277    +0    +0
+9.1200e-06  -2.0800e-02  -1.2000e-03   278    -1    +0
+9.1600e-06  -2.0800e-02  -1.2000e-03   279    -1    +0
+9.2000e-06  -8.0000e-04  -1.2000e-03   280    +0    +0
+9.2400e-06  -2.0800e-02  -2.1200e-02   281    -1    -1
+9.2800e-06  -8.0000e-04  -1.2000e-03   282    +0    +0
+9.3200e-06  -8.0000e-04  -1.2000e-03   283    +0    +0
+9.3600e-06  -8.0000e-04  -1.2000e-03   284    +0    +0
+9.4000e-06  -8.0000e-04  -2.1200e-02   285    +0    -1
+9.4400e-06  -8.0000e-04  -1.2000e-03   286    +0    +0
+9.4800e-06  -8.0000e-04  -1.2000e-03   287    +0    +0
+9.5200e-06  -8.0000e-04  -1.2000e-03   288    +0    +0
+9.5600e-06  -8.0000e-04  -1.2000e-03   289    +0    +0
+9.6000e-06  -8.0000e-04  -1.2000e-03   290    +0    +0
+9.6400e-06  -8.0000e-04  -1.2000e-03   291    +0    +0
+9.6800e-06  -8.0000e-04  -1.2000e-03   292    +0    +0
+9.7200e-06  -8.0000e-04  -1.2000e-03   293    +0    +0
+9.7600e-06  -8.0000e-04  -1.2000e-03   294    +0    +0
+9.8000e-06  -8.0000e-04  -1.2000e-03   295    +0    +0
+9.8400e-06  -8.0000e-04  -1.2000e-03   296    +0    +0
+9.8800e-06  -2.0800e-02  -1.2000e-03   297    -1    +0
+9.9200e-06  -2.0800e-02  -1.2000e-03   298    -1    +0
+9.9600e-06  -8.0000e-04  -1.2000e-03   299    +0    +0
+1.0000e-05  -8.0000e-04  -1.2000e-03   300    +0    +0
+1.0040e-05  -8.0000e-04  -1.2000e-03   301    +0    +0
+1.0080e-05  -2.0800e-02  -1.2000e-03   302    -1    +0
+1.0120e-05  -8.0000e-04  -1.2000e-03   303    +0    +0
+1.0160e-05  -8.0000e-04  -1.2000e-03   304    +0    +0
+1.0200e-05  -8.0000e-04  -1.2000e-03   305    +0    +0
+1.0240e-05  +1.9200e-02  -1.2000e-03   306    +1    +0
+1.0280e-05  -8.0000e-04  -1.2000e-03   307    +0    +0
+1.0320e-05  -8.0000e-04  -1.2000e-03   308    +0    +0
+1.0360e-05  -8.0000e-04  -2.1200e-02   309    +0    -1
+1.0400e-05  -2.0800e-02  -1.2000e-03   310    -1    +0
+1.0440e-05  -8.0000e-04  -1.2000e-03   311    +0    +0
+1.0480e-05  -8.0000e-04  -1.2000e-03   312    +0    +0
+1.0520e-05  -2.0800e-02  -1.2000e-03   313    -1    +0
+1.0560e-05  -8.0000e-04  +1.8800e-02   314    +0    +1
+1.0600e-05  -8.0000e-04  -1.2000e-03   315    +0    +0
+1.0640e-05  -2.0800e-02  -1.2000e-03   316    -1    +0
+1.0680e-05  -8.0000e-04  -2.1200e-02   317    +0    -1
+1.0720e-05  -2.0800e-02  -1.2000e-03   318    -1    +0
+1.0760e-05  -8.0000e-04  -1.2000e-03   319    +0    +0
+1.0800e-05  -8.0000e-04  -1.2000e-03   320    +0    +0
+1.0840e-05  -8.0000e-04  -1.2000e-03   321    +0    +0
+1.0880e-05  -8.0000e-04  -1.2000e-03   322    +0    +0
+1.0920e-05  -8.0000e-04  -1.2000e-03   323    +0    +0
+1.0960e-05  -8.0000e-04  -1.2000e-03   324    +0    +0
+1.1000e-05  -2.0800e-02  -1.2000e-03   325    -1    +0
+1.1040e-05  -2.0800e-02  -1.2000e-03   326    -1    +0
+1.1080e-05  -2.0800e-02  -1.2000e-03   327    -1    +0
+1.1120e-05  -8.0000e-04  -1.2000e-03   328    +0    +0
+1.1160e-05  -8.0000e-04  -1.2000e-03   329    +0    +0
+1.1200e-05  -2.0800e-02  -1.2000e-03   330    -1    +0
+1.1240e-05  -8.0000e-04  -1.2000e-03   331    +0    +0
+1.1280e-05  -8.0000e-04  -1.2000e-03   332    +0    +0
+1.1320e-05  -8.0000e-04  -1.2000e-03   333    +0    +0
+1.1360e-05  -8.0000e-04  -1.2000e-03   334    +0    +0
+1.1400e-05  -8.0000e-04  -1.2000e-03   335    +0    +0
+1.1440e-05  -8.0000e-04  -1.2000e-03   336    +0    +0
+1.1480e-05  -8.0000e-04  -1.2000e-03   337    +0    +0
+1.1520e-05  -8.0000e-04  -1.2000e-03   338    +0    +0
+1.1560e-05  -8.0000e-04  -1.2000e-03   339    +0    +0
+1.1600e-05  -8.0000e-04  -1.2000e-03   340    +0    +0
+1.1640e-05  -8.0000e-04  -1.2000e-03   341    +0    +0
+1.1680e-05  -8.0000e-04  -1.2000e-03   342    +0    +0
+1.1720e-05  -8.0000e-04  -1.2000e-03   343    +0    +0
+1.1760e-05  -8.0000e-04  -1.2000e-03   344    +0    +0
+1.1800e-05  -8.0000e-04  -1.2000e-03   345    +0    +0
+1.1840e-05  -8.0000e-04  +1.8800e-02   346    +0    +1
+1.1880e-05  -8.0000e-04  -1.2000e-03   347    +0    +0
+1.1920e-05  -8.0000e-04  -1.2000e-03   348    +0    +0
+1.1960e-05  -8.0000e-04  -1.2000e-03   349    +0    +0
+1.2000e-05  -8.0000e-04  -1.2000e-03   350    +0    +0
